GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,GeoName,GeoType
A9015,Both,AllSite,10yrs,729564,5612,510.1,496,524.6,519053,4924,525.4,509.2,542.1,99050,483,498.5,453.6,546.6,98374,117,272.2,215.7,337.6,Sussex 1,Zone
A9001,Female,AllSite,10yrs,325816,1309,420.5,397.3,444.7,246619,1105,434.9,408.5,462.7,33537,100,351.4,282.3,431.8,20085,31,458.5,282.7,687.8,New Castle 7,Zone
A9002,Female,AllSite,10yrs,296486,1719,484.1,461,508.2,196020,1281,510,481.5,539.8,74524,346,451.8,404.3,503.3,15702,42,416.9,289.2,577.5,Kent 1,Zone
A9003,Female,AllSite,10yrs,336426,2129,430.8,411.6,450.7,253344,1794,436.6,414.9,459.3,48084,217,394.1,341.9,452.1,11653,49,704.6,502.9,953.5,New Castle 4,Zone
A9004,Female,AllSite,10yrs,379904,3171,434.6,416.3,453.7,328720,2943,434.6,414.7,455.5,24118,109,376.5,306.2,458.6,19872,59,431.3,320.4,566.2,Sussex 3,Zone
A9005,Female,AllSite,10yrs,323265,1991,407.9,388.8,427.9,271763,1809,420.9,399.7,443,16269,62,298.7,226.2,388.6,12463,32,413.1,267.5,600.5,New Castle 3,Zone
A9006,Female,AllSite,10yrs,299286,1561,455.3,432.2,479.3,157190,1073,501.1,469.6,534.3,105054,389,408.8,368.2,452.6,24239,62,401.1,304.7,516.2,Kent 3,Zone
A9007,Female,AllSite,10yrs,352719,1946,409,390.1,428.6,250541,1603,418.4,396.6,441.2,70876,277,386.7,341,436.7,25037,42,354.8,240.2,500.1,Sussex 2,Zone
A9008,Female,AllSite,10yrs,302366,1414,524.9,495.1,556.1,151630,920,592.2,550.8,636,94608,396,480.8,429.6,536.2,30106,47,426,293,592.1,New Castle 8,Zone
A9009,Female,AllSite,10yrs,301386,1719,551.4,524.7,579.1,215279,1366,573.8,542.7,606.2,63009,274,499.2,438,566.4,12432,36,477.3,318.2,684.1,New Castle 9,Zone
A9010,Female,AllSite,10yrs,311116,1662,436.8,415.3,459.1,162298,1165,473,443.4,504.2,77523,338,413.9,370.2,461.4,64603,142,361.6,298.4,433.4,New Castle 2,Zone
A9011,Female,AllSite,10yrs,294940,1867,498.7,475.6,522.7,213715,1570,529.5,502.5,557.6,56627,228,398.3,346.2,456,17452,45,459.4,324.1,628.1,Kent 2,Zone
A9012,Female,AllSite,10yrs,309461,1550,444.6,422.2,467.8,130703,947,500.9,467.5,536.2,119705,473,396,358.5,436.3,45784,93,383.4,295.4,487.3,New Castle 6,Zone
A9013,Female,AllSite,10yrs,303062,1520,449.2,426.4,473,74182,460,476.3,431.3,525.1,203514,1010,457.6,429.2,487.4,19182,36,266.1,181.3,374.9,New Castle 1,Zone
A9014,Female,AllSite,10yrs,328076,1849,464.9,443.4,487.2,195957,1417,490.9,464,519.2,71541,273,397.4,348.6,451,40002,104,418,331.4,519,New Castle 5,Zone
A9015,Female,AllSite,10yrs,368814,2622,468.4,449.1,488.5,267151,2301,486.5,463.9,510.1,48018,216,433.6,376.2,497.2,46645,59,246.2,176.4,332.1,Sussex 1,Zone
A9001,Male,AllSite,10yrs,300997,1350,485.6,459,513.4,229033,1151,492.2,463.1,522.9,29942,112,494.1,398.4,608.3,16149,37,644.2,414.4,940.9,New Castle 7,Zone
A9002,Male,AllSite,10yrs,277146,1855,597.4,569.7,626.1,184662,1394,610.7,578.1,644.8,67483,359,565.1,505.2,630.1,16275,56,650,470.5,867.3,Kent 1,Zone
A9003,Male,AllSite,10yrs,311235,2105,492.2,470.9,514.4,235213,1805,502.2,478.3,527.1,39780,187,436,373.6,506.2,14581,44,655.8,460.3,897.6,New Castle 4,Zone
A9004,Male,AllSite,10yrs,349204,3814,523.6,504.8,543.1,299112,3559,526.7,506.4,547.9,21844,124,519.5,426.5,627,21229,32,385.8,237.9,577.8,Sussex 3,Zone
A9005,Male,AllSite,10yrs,296499,2078,476.4,455.3,498.3,248137,1884,487.3,464.3,511.3,14484,69,406.1,314.2,518.3,12955,41,618,424.2,860.5,New Castle 3,Zone
A9006,Male,AllSite,10yrs,273516,1604,575.4,547.2,604.7,150854,1045,564.2,529.8,600.5,90613,454,608,552.3,667.8,22279,56,542.2,398.2,716.5,Kent 3,Zone
A9007,Male,AllSite,10yrs,328279,2333,543.9,521.3,567.3,232795,1962,554.9,529.5,581.5,60919,303,545.6,481.3,615.9,28791,35,268,176.4,385.3,Sussex 2,Zone
A9008,Male,AllSite,10yrs,286209,1470,647.1,609.3,686.4,146146,969,677.4,629.6,727.8,82424,393,677.2,602.4,758.2,32095,53,746.5,477.3,1093,New Castle 8,Zone
A9009,Male,AllSite,10yrs,318928,1842,634.9,603.7,667.2,223420,1433,644.5,608.7,681.8,72938,325,628.2,552.5,710.7,12648,26,493.3,283.2,777.5,New Castle 9,Zone
A9010,Male,AllSite,10yrs,289506,1549,507.4,482.2,533.7,146119,1097,537.2,505.1,571.1,68357,306,516.1,457.2,580.2,68359,111,292,232.2,361.2,New Castle 2,Zone
A9011,Male,AllSite,10yrs,277978,2033,582.8,557,609.4,202966,1649,586.7,557.9,616.8,50679,304,561.2,496.1,632.4,18635,48,689.2,477.7,955.2,Kent 2,Zone
A9012,Male,AllSite,10yrs,280976,1588,568.5,539.8,598.2,119835,1009,620.4,581.6,661.4,101752,457,528.4,476.5,584.3,46593,76,361.1,269.5,470.2,New Castle 6,Zone
A9013,Male,AllSite,10yrs,275639,1454,547.3,518.1,577.7,75489,452,523.5,473.1,578,173804,913,569.2,531.1,609.3,20426,57,438.2,322,580.8,New Castle 1,Zone
A9014,Male,AllSite,10yrs,304473,1756,559.9,533.5,587.3,176862,1332,577.6,546.2,610.4,62884,284,535,470.3,605.8,42223,70,451.5,321.5,609,New Castle 5,Zone
A9015,Male,AllSite,10yrs,360750,2990,564.2,543.2,585.9,251903,2623,575.8,552.2,600.3,51032,267,580.7,509.8,658.4,51728,58,301.3,214.8,407.2,Sussex 1,Zone
A9001,Female,Breast,10yrs,325816,430,138.6,125.4,152.8,246619,352,140,125.1,156.3,33537,35,116,79.2,163.8,20085,,,,,New Castle 7,Zone
A9002,Female,Breast,10yrs,296486,492,139.3,126.9,152.5,196020,352,141.3,126.4,157.5,74524,114,147.1,120.8,177.4,15702,,,,,Kent 1,Zone
A9003,Female,Breast,10yrs,336426,695,145.5,134.3,157.4,253344,566,141,128.8,154.2,48084,87,158.9,126.4,197.4,11653,,,,,New Castle 4,Zone
A9004,Female,Breast,10yrs,379904,853,118.7,109.1,129.1,328720,801,120.7,110.3,132.1,24118,31,111.5,73.8,161.9,19872,,,,,Sussex 3,Zone
A9005,Female,Breast,10yrs,323265,657,140.8,129.5,152.9,271763,587,143.5,131.1,156.9,16269,21,112.6,67.8,176.9,12463,,,,,New Castle 3,Zone
A9006,Female,Breast,10yrs,299286,444,130.7,118.5,143.9,157190,307,142.9,126.5,160.9,105054,108,114.4,93.3,138.7,24239,17,117.2,68,185.9,Kent 3,Zone
A9007,Female,Breast,10yrs,352719,587,125.8,115.2,137,250541,479,127.8,115.7,141,70876,85,115.8,91.7,144.3,25037,,,,,Sussex 2,Zone
A9008,Female,Breast,10yrs,302366,452,157.2,141.8,173.8,151630,272,165.2,144.4,188.1,94608,142,157,130.3,187.6,30106,17,166.2,82.6,287.7,New Castle 8,Zone
A9009,Female,Breast,10yrs,301386,553,172.9,158.3,188.4,215279,418,172.5,155.8,190.5,63009,106,178.3,144.3,218,12432,,,,,New Castle 9,Zone
A9010,Female,Breast,10yrs,311116,433,117.3,106.2,129.4,162298,293,126.1,110.9,143.1,77523,100,120.4,97.5,147.1,64603,37,90.8,62.1,127.5,New Castle 2,Zone
A9011,Female,Breast,10yrs,294940,528,140.1,128,153,213715,429,143.6,129.8,158.6,56627,79,129.9,101.6,163.6,17452,,,,,Kent 2,Zone
A9012,Female,Breast,10yrs,309461,461,130.4,118.5,143.2,130703,255,135.4,118.3,154.5,119705,180,139.9,119,163.5,45784,18,72.1,37.4,123.5,New Castle 6,Zone
A9013,Female,Breast,10yrs,303062,449,133.8,121.4,147.2,74182,146,154.2,128.8,183.4,203514,292,132.1,117.1,148.6,19182,,,,,New Castle 1,Zone
A9014,Female,Breast,10yrs,328076,505,128.4,117.1,140.5,195957,357,125.9,112.3,140.8,71541,102,145.1,116.9,178,40002,30,116.7,75.3,172.1,New Castle 5,Zone
A9015,Female,Breast,10yrs,368814,747,136.6,126,147.8,267151,644,137.5,125.6,150.5,48018,73,149.8,116.4,189.7,46645,16,80.7,41.2,138.6,Sussex 1,Zone
A9001,Male,Prostate,10yrs,300997,396,130.7,117.6,144.8,229033,301,117.3,103.9,132,29942,57,241.6,178.6,323.3,16149,,,,,New Castle 7,Zone
A9002,Male,Prostate,10yrs,277146,563,167.1,153.3,182,184662,358,142.5,127.8,158.5,67483,170,253.4,215.2,296.6,16275,16,209.2,110.8,348,Kent 1,Zone
A9003,Male,Prostate,10yrs,311235,573,125.8,115.6,136.8,235213,464,120.2,109.3,132,39780,76,164.7,128.9,208,14581,,,,,New Castle 4,Zone
A9004,Male,Prostate,10yrs,349204,923,110.7,103.2,118.9,299112,836,106.3,98.6,114.8,21844,46,174.9,126.5,237.1,21229,,,,,Sussex 3,Zone
A9005,Male,Prostate,10yrs,296499,589,124.3,114.3,135.1,248137,516,121.3,110.9,132.8,14484,29,166.6,110.7,243,12955,16,257.4,137.4,427.8,New Castle 3,Zone
A9006,Male,Prostate,10yrs,273516,499,172,157.1,187.9,150854,256,131.2,115.5,148.7,90613,200,254.8,220.3,293.2,22279,17,170.7,94.1,278.8,Kent 3,Zone
A9007,Male,Prostate,10yrs,328279,560,121.1,111.1,131.9,232795,430,110.4,100,121.8,60919,116,190.8,155.5,231.7,28791,,,,,Sussex 2,Zone
A9008,Male,Prostate,10yrs,286209,425,165.1,148.1,183.4,146146,226,136.4,117.6,157.6,82424,165,263.1,220.1,311.8,32095,16,321.3,144.2,588.5,New Castle 8,Zone
A9009,Male,Prostate,10yrs,318928,506,153.5,139.6,168.4,223420,333,129.7,115.3,145.5,72938,144,257.4,212.5,308.5,12648,,,,,New Castle 9,Zone
A9010,Male,Prostate,10yrs,289506,348,111.5,100,124,146119,202,96.6,83.5,111.3,68357,107,174.9,142.1,212.9,68359,22,72.5,42.3,113.5,New Castle 2,Zone
A9011,Male,Prostate,10yrs,277978,511,136.1,124.3,148.8,202966,350,115.6,103.6,128.8,50679,131,221.6,183.5,265.6,18635,,,,,Kent 2,Zone
A9012,Male,Prostate,10yrs,280976,435,141.3,127.9,155.7,119835,197,110.5,95.3,127.8,101752,196,201.4,172.2,234.1,46593,20,75.4,44.2,120.2,New Castle 6,Zone
A9013,Male,Prostate,10yrs,275639,420,147.3,132.9,162.9,75489,110,120,97.4,146.6,173804,273,156,137.4,176.6,20426,18,153.9,86.2,250.5,New Castle 1,Zone
A9014,Male,Prostate,10yrs,304473,414,123.3,111.5,136.1,176862,260,104.1,91.7,117.9,62884,122,220.4,181,265.9,42223,,,,,New Castle 5,Zone
A9015,Male,Prostate,10yrs,360750,736,125,115.9,134.8,251903,619,119.5,110,130,51032,84,157.1,124,196.6,51728,,,,,Sussex 1,Zone
A9001,Both,Lung,10yrs,626812,282,49.3,43.6,55.6,475652,258,52.6,46.3,59.7,63479,18,43.5,24.4,70.5,36233,,,,,New Castle 7,Zone
A9002,Both,Lung,10yrs,573632,485,71.3,65,78.1,380682,399,79.5,71.7,87.9,142007,72,53.8,41.7,68.3,31977,,,,,Kent 1,Zone
A9003,Both,Lung,10yrs,647660,520,52.5,48,57.4,488557,462,54.9,49.9,60.4,87863,42,41.3,29.5,56.4,26233,,,,,New Castle 4,Zone
A9004,Both,Lung,10yrs,729108,1089,65,60.9,69.5,627832,1019,64.8,60.5,69.6,45961,38,68.9,48.3,95.8,41100,,,,,Sussex 3,Zone
A9005,Both,Lung,10yrs,619764,389,38,34.2,42.2,519900,359,39.3,35.3,43.9,30753,,,,,25417,,,,,New Castle 3,Zone
A9006,Both,Lung,10yrs,572802,457,70.1,63.7,76.9,308043,306,70.7,62.8,79.4,195667,129,75.4,62.8,89.9,46518,,,,,Kent 3,Zone
A9007,Both,Lung,10yrs,680998,687,70.5,65.3,76.2,483336,601,74.5,68.5,81,131795,69,56.5,43.5,72.1,53828,,,,,Sussex 2,Zone
A9008,Both,Lung,10yrs,588575,329,74.3,65.6,83.9,297776,259,91.8,79.7,105.1,177032,59,49.1,36,65,62201,,,,,New Castle 8,Zone
A9009,Both,Lung,10yrs,620314,440,77.4,69.9,85.4,438699,383,84.2,75.5,93.6,135947,47,55.8,39.9,75.4,25080,,,,,New Castle 9,Zone
A9010,Both,Lung,10yrs,600621,522,74,67.7,80.7,308417,405,83.3,75.1,92.3,145880,93,67.1,53.9,82.6,132963,21,36.1,21.4,56,New Castle 2,Zone
A9011,Both,Lung,10yrs,572918,604,79.9,73.5,86.7,416682,540,87.8,80.4,95.8,107306,50,46.8,34.2,62.6,36087,,,,,Kent 2,Zone
A9012,Both,Lung,10yrs,590436,468,75,68.2,82.3,250539,348,93.1,83.3,103.8,221457,109,58.4,47.1,71.5,92376,,,,,New Castle 6,Zone
A9013,Both,Lung,10yrs,578701,432,71.4,64.6,78.7,149672,126,65.5,54.2,78.7,377318,298,79.2,70.2,89.1,39609,,,,,New Castle 1,Zone
A9014,Both,Lung,10yrs,632549,581,79.3,72.9,86.1,372819,507,91.4,83.4,100,134425,62,54.5,40.8,71.1,82225,,,,,New Castle 5,Zone
A9015,Both,Lung,10yrs,729564,787,67.4,62.6,72.5,519053,720,70.6,65.3,76.4,99050,56,60.5,45.3,79.1,98374,,,,,Sussex 1,Zone
A9001,Female,Lung,10yrs,325816,140,44.7,37.5,52.9,246619,125,47.3,39.2,56.6,33537,,,,,20085,,,,,New Castle 7,Zone
A9002,Female,Lung,10yrs,296486,238,62.8,54.9,71.5,196020,198,71.5,61.7,82.5,74524,35,46.9,32.2,66,15702,,,,,Kent 1,Zone
A9003,Female,Lung,10yrs,336426,286,51.9,46,58.6,253344,252,53.9,47.3,61.5,48084,25,42.8,27.4,64.3,11653,,,,,New Castle 4,Zone
A9004,Female,Lung,10yrs,379904,518,58.8,53.3,64.9,328720,490,60.1,54.2,66.9,24118,,,,,19872,,,,,Sussex 3,Zone
A9005,Female,Lung,10yrs,323265,200,35.9,30.9,41.6,271763,189,38.2,32.7,44.5,16269,,,,,12463,,,,,New Castle 3,Zone
A9006,Female,Lung,10yrs,299286,256,69.8,61.3,79.1,157190,181,76.7,65.5,89.4,105054,64,66.1,50.6,84.8,24239,,,,,Kent 3,Zone
A9007,Female,Lung,10yrs,352719,305,58.2,51.7,65.4,250541,262,61.2,53.8,69.6,70876,38,54.6,38.3,75.5,25037,,,,,Sussex 2,Zone
A9008,Female,Lung,10yrs,302366,156,64.9,54.1,77.2,151630,122,81.8,66.4,99.6,94608,29,43.5,27.8,64.1,30106,,,,,New Castle 8,Zone
A9009,Female,Lung,10yrs,301386,220,74.6,64.7,85.7,215279,198,84,72.3,97.2,63009,18,42.5,24.3,68,12432,,,,,New Castle 9,Zone
A9010,Female,Lung,10yrs,311116,272,67.4,59.4,76.2,162298,207,73.7,63.4,85.6,77523,55,68.3,51.2,89.3,64603,,,,,New Castle 2,Zone
A9011,Female,Lung,10yrs,294940,277,68.1,60.1,76.8,213715,249,75.9,66.6,86.4,56627,22,39.3,24.1,60.4,17452,,,,,Kent 2,Zone
A9012,Female,Lung,10yrs,309461,241,68.1,59.6,77.5,130703,174,83.9,71.6,98.1,119705,60,56.1,41.8,73.5,45784,,,,,New Castle 6,Zone
A9013,Female,Lung,10yrs,303062,213,61.5,53.4,70.5,74182,59,54.6,41.2,71.6,203514,152,69.1,58.4,81.3,19182,,,,,New Castle 1,Zone
A9014,Female,Lung,10yrs,328076,285,67.1,59.5,75.6,195957,252,77.7,68.2,88.4,71541,26,41.5,25.9,62.7,40002,,,,,New Castle 5,Zone
A9015,Female,Lung,10yrs,368814,379,59.9,53.8,66.6,267151,352,64.1,57.3,71.9,48018,18,35.4,20.8,56.7,46645,,,,,Sussex 1,Zone
A9001,Male,Lung,10yrs,300997,142,54.7,45.7,64.8,229033,133,58.8,49,70.2,29942,,,,,16149,,,,,New Castle 7,Zone
A9002,Male,Lung,10yrs,277146,247,83,72.7,94.4,184662,201,90.5,78.1,104.4,67483,37,64.8,44.7,90.6,16275,,,,,Kent 1,Zone
A9003,Male,Lung,10yrs,311235,234,53.6,46.8,61.1,235213,210,56.5,48.9,65,39780,17,38.7,22.1,63.4,14581,,,,,New Castle 4,Zone
A9004,Male,Lung,10yrs,349204,571,73.1,66.8,80.1,299112,529,71.1,64.7,78.4,21844,23,100.1,61.2,154.6,21229,,,,,Sussex 3,Zone
A9005,Male,Lung,10yrs,296499,189,41.2,35.5,47.8,248137,170,41.3,35.2,48.4,14484,,,,,12955,,,,,New Castle 3,Zone
A9006,Male,Lung,10yrs,273516,201,72,62.3,82.8,150854,125,65.1,54.1,77.9,90613,65,89.7,68.8,114.7,22279,,,,,Kent 3,Zone
A9007,Male,Lung,10yrs,328279,382,86.6,77.9,96,232795,339,91.7,81.9,102.5,60919,31,59.9,39.2,87.2,28791,,,,,Sussex 2,Zone
A9008,Male,Lung,10yrs,286209,173,86,71.9,101.9,146146,137,103.3,84.6,124.8,82424,30,56.4,35.4,84.4,32095,,,,,New Castle 8,Zone
A9009,Male,Lung,10yrs,318928,220,81.8,70.4,94.3,223420,185,85.1,72.3,99.5,72938,29,74.8,47.2,110.8,12648,,,,,New Castle 9,Zone
A9010,Male,Lung,10yrs,289506,250,83.1,73,94.2,146119,198,96.9,83.6,112,68357,38,63.1,43.6,88,68359,,,,,New Castle 2,Zone
A9011,Male,Lung,10yrs,277978,327,93.5,83.4,104.5,202966,291,101.2,89.7,114,50679,28,56.7,36.5,83.9,18635,,,,,Kent 2,Zone
A9012,Male,Lung,10yrs,280976,227,85.6,74.4,97.9,119835,174,107.5,91.7,125.4,101752,49,63.8,45.6,86.4,46593,,,,,New Castle 6,Zone
A9013,Male,Lung,10yrs,275639,219,85.9,74.3,98.8,75489,67,79.5,60.6,102.8,173804,146,94.9,79.4,112.5,20426,,,,,New Castle 1,Zone
A9014,Male,Lung,10yrs,304473,296,96.9,85.9,108.8,176862,255,111,97.5,125.9,62884,36,71,48.2,100.3,42223,,,,,New Castle 5,Zone
A9015,Male,Lung,10yrs,360750,408,76.9,69.4,85.2,251903,368,79.1,70.8,88.3,51032,38,90.5,62.9,125.5,51728,,,,,Sussex 1,Zone
A9001,Both,CRC,10yrs,626812,174,29.6,25.2,34.5,475652,149,30.2,25.4,35.7,63479,19,40.9,23.3,65.9,36233,,,,,New Castle 7,Zone
A9002,Both,CRC,10yrs,573632,230,35.6,31.1,40.7,380682,175,37.5,32,43.7,142007,46,35.4,25.7,47.6,31977,,,,,Kent 1,Zone
A9003,Both,CRC,10yrs,647660,314,33.9,30.1,38.1,488557,255,32.4,28.3,37,87863,39,42.2,29.7,58.3,26233,,,,,New Castle 4,Zone
A9004,Both,CRC,10yrs,729108,482,33.4,30,37.1,627832,455,33.6,30,37.5,45961,17,30.8,17.6,50.5,41100,,,,,Sussex 3,Zone
A9005,Both,CRC,10yrs,619764,282,29.8,26.2,33.8,519900,251,29.6,25.8,33.8,30753,,,,,25417,,,,,New Castle 3,Zone
A9006,Both,CRC,10yrs,572802,252,40,35.1,45.4,308043,174,42.1,35.8,49.1,195667,66,40.6,31.2,51.8,46518,,,,,Kent 3,Zone
A9007,Both,CRC,10yrs,680998,315,34.4,30.6,38.6,483336,262,35.2,30.8,40,131795,45,36,25.9,48.5,53828,,,,,Sussex 2,Zone
A9008,Both,CRC,10yrs,588575,230,48.6,41.6,56.3,297776,152,53.9,44.7,64.4,177032,61,43.8,32,58.2,62201,,,,,New Castle 8,Zone
A9009,Both,CRC,10yrs,620314,254,44.6,39,50.7,438699,200,45.7,39.3,52.8,135947,43,42.9,29.8,59.4,25080,,,,,New Castle 9,Zone
A9010,Both,CRC,10yrs,600621,266,37.7,33.2,42.6,308417,171,36,30.5,42.3,145880,68,49.2,38,62.6,132963,21,32.3,18.5,51.3,New Castle 2,Zone
A9011,Both,CRC,10yrs,572918,338,48.2,43.1,53.8,416682,275,48.8,43.1,55.1,107306,47,46.5,33.5,62.8,36087,,,,,Kent 2,Zone
A9012,Both,CRC,10yrs,590436,243,39.1,34.2,44.4,250539,146,40.7,34.2,48.2,221457,66,32.2,24.4,41.7,92376,25,51.3,30.4,80,New Castle 6,Zone
A9013,Both,CRC,10yrs,578701,241,40.1,35.1,45.7,149672,64,34.4,26.2,44.6,377318,171,46.2,39.4,53.9,39609,,,,,New Castle 1,Zone
A9014,Both,CRC,10yrs,632549,285,39.6,35,44.6,372819,226,42.7,37.1,49,134425,41,33.6,23.5,46.5,82225,,,,,New Castle 5,Zone
A9015,Both,CRC,10yrs,729564,426,40.6,36.6,45,519053,366,41.1,36.6,46.2,99050,47,48.7,35.4,65.3,98374,,,,,Sussex 1,Zone
A9001,Female,CRC,10yrs,325816,88,28.4,22.7,35.2,246619,77,29.7,23.3,37.5,33537,,,,,20085,,,,,New Castle 7,Zone
A9002,Female,CRC,10yrs,296486,109,31.5,25.7,38.2,196020,81,33.1,26.1,41.6,74524,24,33.3,21.1,49.8,15702,,,,,Kent 1,Zone
A9003,Female,CRC,10yrs,336426,156,30,25.3,35.6,253344,127,28.8,23.7,35,48084,20,37.7,22.6,59.3,11653,,,,,New Castle 4,Zone
A9004,Female,CRC,10yrs,379904,232,30.2,25.9,35.2,328720,217,30.2,25.7,35.7,24118,,,,,19872,,,,,Sussex 3,Zone
A9005,Female,CRC,10yrs,323265,139,25.6,21.3,30.8,271763,128,26.7,21.9,32.5,16269,,,,,12463,,,,,New Castle 3,Zone
A9006,Female,CRC,10yrs,299286,114,32.7,26.8,39.5,157190,81,36,28.1,45.5,105054,29,31.7,21,45.9,24239,,,,,Kent 3,Zone
A9007,Female,CRC,10yrs,352719,138,27.8,23.2,33.1,250541,112,27.7,22.6,33.9,70876,21,30.1,18.4,46.4,25037,,,,,Sussex 2,Zone
A9008,Female,CRC,10yrs,302366,111,43.9,35.2,54,151630,74,52.5,40.2,67.3,94608,32,35.4,22.8,52.3,30106,,,,,New Castle 8,Zone
A9009,Female,CRC,10yrs,301386,115,38.8,31.8,46.9,215279,89,39.9,31.8,49.4,63009,24,41.1,25.4,62.9,12432,,,,,New Castle 9,Zone
A9010,Female,CRC,10yrs,311116,151,38.6,32.5,45.6,162298,97,37.2,29.5,46.5,77523,39,50.1,35.4,68.7,64603,,,,,New Castle 2,Zone
A9011,Female,CRC,10yrs,294940,170,45.7,38.9,53.3,213715,141,46.9,39.3,55.8,56627,21,41.6,25.2,64.4,17452,,,,,Kent 2,Zone
A9012,Female,CRC,10yrs,309461,114,32.7,26.9,39.5,130703,68,34.1,26.3,44,119705,29,22.7,14.9,33.4,45784,,,,,New Castle 6,Zone
A9013,Female,CRC,10yrs,303062,115,33.8,27.8,40.8,74182,24,26.3,16.2,40.6,203514,88,39.7,31.6,49.1,19182,,,,,New Castle 1,Zone
A9014,Female,CRC,10yrs,328076,139,34.7,29,41.2,195957,110,38.2,30.9,46.8,71541,22,29.1,17.7,45.3,40002,,,,,New Castle 5,Zone
A9015,Female,CRC,10yrs,368814,183,31.7,26.9,37.1,267151,159,33,27.4,39.6,48018,20,36.3,21.9,56.9,46645,,,,,Sussex 1,Zone
A9001,Male,CRC,10yrs,300997,86,30.7,24.3,38.3,229033,72,30.6,23.7,39,29942,,,,,16149,,,,,New Castle 7,Zone
A9002,Male,CRC,10yrs,277146,121,40.2,33.2,48.2,184662,94,42,33.7,51.8,67483,22,37.9,23.2,58.3,16275,,,,,Kent 1,Zone
A9003,Male,CRC,10yrs,311235,158,38.5,32.6,45.4,235213,128,36.7,30.3,44.1,39780,19,49.3,29,78.4,14581,,,,,New Castle 4,Zone
A9004,Male,CRC,10yrs,349204,250,37.1,32,43,299112,238,37.5,32.2,43.9,21844,,,,,21229,,,,,Sussex 3,Zone
A9005,Male,CRC,10yrs,296499,143,34.6,28.9,41.2,248137,123,33,27,39.9,14484,,,,,12955,,,,,New Castle 3,Zone
A9006,Male,CRC,10yrs,273516,138,50.7,42.5,60,150854,93,50.1,40.3,61.7,90613,37,54.4,38,75.3,22279,,,,,Kent 3,Zone
A9007,Male,CRC,10yrs,328279,177,42.4,36.2,49.5,232795,150,44.1,37,52.4,60919,24,42.4,26.6,64.3,28791,,,,,Sussex 2,Zone
A9008,Male,CRC,10yrs,286209,119,53.3,42.7,65.6,146146,78,54.8,41.7,70.6,82424,29,57.4,35.8,85.9,32095,,,,,New Castle 8,Zone
A9009,Male,CRC,10yrs,318928,139,51.1,42.2,61.2,223420,111,52.6,42.4,64.4,72938,19,45.6,25.6,73.6,12648,,,,,New Castle 9,Zone
A9010,Male,CRC,10yrs,289506,115,37.6,31,45.3,146119,74,36.2,28.2,45.9,68357,29,50.9,33.4,74,68359,,,,,New Castle 2,Zone
A9011,Male,CRC,10yrs,277978,168,50.9,43.3,59.5,202966,134,50.6,42.2,60.3,50679,26,50.1,31.8,75.1,18635,,,,,Kent 2,Zone
A9012,Male,CRC,10yrs,280976,129,47.7,39.6,57,119835,78,48.8,38.4,61.5,101752,37,46.5,31.6,65.5,46593,,,,,New Castle 6,Zone
A9013,Male,CRC,10yrs,275639,126,48.4,39.9,58.1,75489,40,41.8,29.3,58.6,173804,83,56.4,44.3,70.6,20426,,,,,New Castle 1,Zone
A9014,Male,CRC,10yrs,304473,146,46.6,39.2,55,176862,116,49.6,40.8,59.9,62884,19,39.6,22.8,63.2,42223,,,,,New Castle 5,Zone
A9015,Male,CRC,10yrs,360750,243,50.7,44.2,58,251903,207,50.3,43.1,58.5,51032,27,64.4,41.5,94.8,51728,,,,,Sussex 1,Zone
A9001,Both,Mela,10yrs,626812,181,30.1,25.7,35,475652,175,35.3,30.1,41.3,63479,,,,,36233,,,,,New Castle 7,Zone
A9002,Both,Mela,10yrs,573632,186,28.3,24.3,32.8,380682,180,38.6,33,44.9,142007,,,,,31977,,,,,Kent 1,Zone
A9003,Both,Mela,10yrs,647660,252,28.7,25.1,32.7,488557,249,35.5,30.8,40.7,87863,,,,,26233,,,,,New Castle 4,Zone
A9004,Both,Mela,10yrs,729108,608,45.8,41.5,50.6,627832,571,48.1,43.1,53.6,45961,,,,,41100,,,,,Sussex 3,Zone
A9005,Both,Mela,10yrs,619764,367,40.6,36.2,45.3,519900,358,45.3,40.3,50.8,30753,,,,,25417,,,,,New Castle 3,Zone
A9006,Both,Mela,10yrs,572802,147,24.3,20.4,28.7,308043,136,37.2,30.8,44.4,195667,,,,,46518,,,,,Kent 3,Zone
A9007,Both,Mela,10yrs,680998,240,27,23.5,30.8,483336,230,32.2,27.9,37,131795,,,,,53828,,,,,Sussex 2,Zone
A9008,Both,Mela,10yrs,588575,158,31.9,26.5,38,297776,154,51.5,42.9,61.3,177032,,,,,62201,,,,,New Castle 8,Zone
A9009,Both,Mela,10yrs,620314,238,38.9,33.8,44.4,438699,228,48.7,42.3,55.8,135947,,,,,25080,,,,,New Castle 9,Zone
A9010,Both,Mela,10yrs,600621,128,18.1,15.1,21.7,308417,121,25.4,20.9,30.8,145880,,,,,132963,,,,,New Castle 2,Zone
A9011,Both,Mela,10yrs,572918,192,28.3,24.3,32.8,416682,186,34.7,29.6,40.4,107306,,,,,36087,,,,,Kent 2,Zone
