GeoID,Sex,Cancer,Years,PopTot,Cases,AAIR,LCI,UCI,W_PopTot,W_Cases,W_AAIR,W_LCI,W_UCI,B_PopTot,B_Cases,B_AAIR,B_LCI,B_UCI,H_PopTot,H_Cases,H_AAIR,H_LCI,H_UCI,GeoName,GeoType
10001,Female,Pancreas,10yrs,890712,134,11.9,9.9,14.1,566925,85,10.2,8.1,12.7,236205,41,18.8,13.3,25.6,57393,,,,,Kent,County
10003,Female,Pancreas,10yrs,2840972,465,13.1,11.9,14.4,1701775,322,12.4,11.1,13.9,727791,116,16,13.1,19.3,256310,,,,,New,County
10005,Female,Pancreas,10yrs,1101437,220,11.1,9.6,12.8,846412,187,10.3,8.8,12.1,143012,23,15,9.4,22.7,91554,,,,,Sussex,County
10001,Male,Pancreas,10yrs,828640,143,15.4,12.9,18.2,538482,113,16.2,13.3,19.6,208775,22,12.7,7.8,19.5,57189,,,,,Kent,County
10003,Male,Pancreas,10yrs,2664461,454,16.3,14.8,17.9,1600255,340,16.4,14.7,18.3,646365,94,17.2,13.7,21.3,266028,,,,,New,County
10005,Male,Pancreas,10yrs,1038233,286,16,14.1,18.1,783809,251,15.3,13.4,17.6,133795,24,19.2,12,29.3,101748,,,,,Sussex,County
10001,Both,Leuks,10yrs,1719352,280,14.1,12.5,15.9,1105407,205,14.2,12.3,16.4,444980,48,10.6,7.7,14.1,114582,20,26.3,15.2,41.9,Kent,County
10003,Both,Leuks,10yrs,5505433,777,12.8,11.9,13.8,3302030,580,13.5,12.4,14.7,1374156,125,10.2,8.5,12.3,522338,48,12,8.2,16.8,New,County
10005,Both,Leuks,10yrs,2139670,494,15,13.6,16.5,1630221,435,14.9,13.3,16.7,276807,33,11.9,8.1,16.8,193302,17,11.2,5,20.9,Sussex,County
10001,Female,Leuks,10yrs,890712,113,10.7,8.8,12.9,566925,76,10.2,7.9,12.9,236205,23,9,5.6,13.6,57393,,,,,Kent,County
10003,Female,Leuks,10yrs,2840972,313,9.3,8.3,10.4,1701775,221,9.4,8.1,10.9,727791,61,8.6,6.5,11.1,256310,22,12.4,7.1,19.9,New,County
10005,Female,Leuks,10yrs,1101437,180,10.8,9.1,12.8,846412,161,11.2,9.2,13.5,143012,,,,,91554,,,,,Sussex,County
10001,Male,Leuks,10yrs,828640,167,18.6,15.8,21.7,538482,129,19.3,16,23.1,208775,25,12.2,7.8,18.2,57189,,,,,Kent,County
10003,Male,Leuks,10yrs,2664461,464,17.3,15.7,19,1600255,359,18.6,16.7,20.7,646365,64,12.7,9.6,16.4,266028,26,11.4,6.7,18.1,New,County
10005,Male,Leuks,10yrs,1038233,314,20,17.7,22.5,783809,274,19.5,16.9,22.3,133795,22,18.2,11.1,28,101748,,,,,Sussex,County
10001,Both,Oral,10yrs,1719352,247,12,10.5,13.6,1105407,217,14.8,12.8,17,444980,24,5.1,3.3,7.7,114582,,,,,Kent,County
10003,Both,Oral,10yrs,5505433,816,12.8,11.9,13.7,3302030,632,14,12.9,15.2,1374156,112,8.5,6.9,10.2,522338,30,11.2,7.1,16.5,New,County
10005,Both,Oral,10yrs,2139670,434,12.6,11.3,13.9,1630221,399,13.4,11.9,15,276807,30,10.5,7,15.2,193302,,,,,Sussex,County
10001,Female,Oral,10yrs,890712,60,5.7,4.3,7.3,566925,50,6.8,5,9.1,236205,,,,,57393,,,,,Kent,County
10003,Female,Oral,10yrs,2840972,231,6.8,5.9,7.8,1701775,171,7.1,6.1,8.4,727791,37,5.2,3.7,7.3,256310,,,,,New,County
10005,Female,Oral,10yrs,1101437,114,6.1,4.9,7.5,846412,105,6.2,4.9,7.7,143012,,,,,91554,,,,,Sussex,County
10001,Male,Oral,10yrs,828640,187,19.5,16.7,22.6,538482,167,23.9,20.3,28,208775,,,,,57189,,,,,Kent,County
10003,Male,Oral,10yrs,2664461,585,19.8,18.2,21.6,1600255,461,21.9,19.9,24.1,646365,75,13,10,16.5,266028,22,15.6,8.9,25,New,County
10005,Male,Oral,10yrs,1038233,320,19.8,17.5,22.3,783809,294,21.4,18.7,24.4,133795,23,17.5,10.7,26.9,101748,,,,,Sussex,County
10001,Both,Liver,10yrs,1719352,191,9,7.7,10.4,1105407,139,9.2,7.7,10.9,444980,37,7.4,5.2,10.3,114582,,,,,Kent,County
10003,Both,Liver,10yrs,5505433,618,9.2,8.4,9.9,3302030,361,7.6,6.8,8.4,1374156,190,13.5,11.6,15.7,522338,39,15.4,10.7,21.2,New,County
10005,Both,Liver,10yrs,2139670,259,7.3,6.4,8.3,1630221,218,7,6.1,8.2,276807,31,10.1,6.8,14.6,193302,,,,,Sussex,County
10001,Female,Liver,10yrs,890712,50,4.5,3.3,6,566925,37,4.7,3.3,6.6,236205,,,,,57393,,,,,Kent,County
10003,Female,Liver,10yrs,2840972,164,4.5,3.8,5.2,1701775,99,3.7,3,4.6,727791,55,7.2,5.4,9.5,256310,,,,,New,County
10005,Female,Liver,10yrs,1101437,63,3.5,2.7,4.7,846412,52,3.2,2.3,4.4,143012,,,,,91554,,,,,Sussex,County
10001,Male,Liver,10yrs,828640,141,14.2,11.9,16.8,538482,102,14.2,11.5,17.3,208775,28,12.1,8,17.7,57189,,,,,Kent,County
10003,Male,Liver,10yrs,2664461,454,14.7,13.3,16.1,1600255,262,12,10.5,13.6,646365,135,22.2,18.4,26.5,266028,33,26.3,17.6,37.3,New,County
10005,Male,Liver,10yrs,1038233,196,11.6,10,13.5,783809,166,11.4,9.6,13.6,133795,24,16.9,10.5,25.9,101748,,,,,Sussex,County
10001,Both,Myeloma,10yrs,1719352,195,9.5,8.2,11,1105407,119,7.7,6.4,9.3,444980,70,16.8,13,21.4,114582,,,,,Kent,County
10003,Both,Myeloma,10yrs,5505433,458,7.2,6.5,7.9,3302030,250,5.4,4.8,6.2,1374156,174,13.3,11.3,15.5,522338,20,7.9,4.5,12.6,New,County
10005,Both,Myeloma,10yrs,2139670,224,6.2,5.4,7.2,1630221,178,5.5,4.7,6.6,276807,34,12.5,8.5,17.7,193302,,,,,Sussex,County
10001,Female,Myeloma,10yrs,890712,92,8.2,6.6,10.1,566925,51,6.1,4.5,8.1,236205,39,16.4,11.5,22.6,57393,,,,,Kent,County
10003,Female,Myeloma,10yrs,2840972,221,6.2,5.4,7.1,1701775,122,4.7,3.9,5.7,727791,82,10.9,8.6,13.6,256310,,,,,New,County
10005,Female,Myeloma,10yrs,1101437,97,5.2,4.1,6.5,846412,76,4.5,3.4,5.8,143012,,,,,91554,,,,,Sussex,County
10001,Male,Myeloma,10yrs,828640,103,11.1,9,13.5,538482,68,9.6,7.4,12.3,208775,31,17.4,11.6,24.9,57189,,,,,Kent,County
10003,Male,Myeloma,10yrs,2664461,237,8.4,7.4,9.6,1600255,128,6.4,5.3,7.6,646365,92,16.6,13.2,20.6,266028,,,,,New,County
10005,Male,Myeloma,10yrs,1038233,127,7.5,6.1,9,783809,102,6.8,5.4,8.5,133795,19,15.6,9.2,24.8,101748,,,,,Sussex,County
10001,Both,Stomach,10yrs,1719352,121,6,5,7.2,1105407,77,5.2,4.1,6.5,444980,32,8.1,5.5,11.5,114582,,,,,Kent,County
10003,Both,Stomach,10yrs,5505433,425,6.8,6.1,7.5,3302030,253,5.6,4.9,6.4,1374156,116,9.5,7.8,11.4,522338,34,14.9,9.9,21.3,New,County
10005,Both,Stomach,10yrs,2139670,217,6.2,5.3,7.1,1630221,181,5.5,4.7,6.5,276807,23,8.2,5.1,12.4,193302,,,,,Sussex,County
10001,Female,Stomach,10yrs,890712,53,4.8,3.6,6.3,566925,37,4.5,3.2,6.4,236205,,,,,57393,,,,,Kent,County
10003,Female,Stomach,10yrs,2840972,167,4.8,4.1,5.6,1701775,91,3.6,2.9,4.5,727791,50,6.7,5,9,256310,17,14.2,7.7,23.4,New,County
10005,Female,Stomach,10yrs,1101437,60,3.4,2.5,4.5,846412,51,3.2,2.3,4.4,143012,,,,,91554,,,,,Sussex,County
10001,Male,Stomach,10yrs,828640,68,7.3,5.6,9.3,538482,40,5.7,4,7.9,208775,22,12.3,7.6,18.8,57189,,,,,Kent,County
10003,Male,Stomach,10yrs,2664461,258,9.5,8.3,10.7,1600255,162,8.1,6.9,9.5,646365,66,13.6,10.3,17.6,266028,17,15.9,8.7,26,New,County
10005,Male,Stomach,10yrs,1038233,157,9.3,7.8,11,783809,130,8.2,6.8,10,133795,16,12.4,6.8,20.6,101748,,,,,Sussex,County
10001,Both,Brain,10yrs,1719352,132,6.9,5.8,8.2,1105407,101,7.5,6.1,9.2,444980,20,4.9,2.9,7.6,114582,,,,,Kent,County
10003,Both,Brain,10yrs,5505433,355,6,5.3,6.6,3302030,274,7.1,6.2,8,1374156,51,3.7,2.7,4.9,522338,22,5.2,3,8.4,New,County
10005,Both,Brain,10yrs,2139670,190,6.9,5.9,8.1,1630221,169,7.6,6.3,9.2,276807,,,,,193302,,,,,Sussex,County
10001,Female,Brain,10yrs,890712,59,6,4.5,7.8,566925,44,6.5,4.6,8.9,236205,,,,,57393,,,,,Kent,County
10003,Female,Brain,10yrs,2840972,182,5.6,4.8,6.5,1701775,140,6.6,5.5,7.9,727791,29,3.8,2.5,5.5,256310,,,,,New,County
10005,Female,Brain,10yrs,1101437,91,6.4,5,8.1,846412,79,6.9,5.2,9,143012,,,,,91554,,,,,Sussex,County
10001,Male,Brain,10yrs,828640,73,8,6.3,10.2,538482,57,8.7,6.5,11.4,208775,,,,,57189,,,,,Kent,County
10003,Male,Brain,10yrs,2664461,173,6.4,5.4,7.4,1600255,134,7.7,6.4,9.2,646365,22,3.6,2.2,5.6,266028,,,,,New,County
10005,Male,Brain,10yrs,1038233,99,7.6,6,9.4,783809,90,8.5,6.6,10.9,133795,,,,,101748,,,,,Sussex,County
10001,Female,Ovary,10yrs,890712,124,11,9.1,13.2,566925,98,12.1,9.8,14.9,236205,21,8.4,5.1,12.9,57393,,,,,Kent,County
10003,Female,Ovary,10yrs,2840972,320,9.4,8.4,10.6,1701775,244,10.5,9.1,12,727791,45,6,4.3,8.1,256310,20,12,6.9,19.2,New,County
10005,Female,Ovary,10yrs,1101437,217,12.5,10.7,14.6,846412,190,12.8,10.7,15.2,143012,19,11.9,7,18.9,91554,,,,,Sussex,County
10001,Both,Esoph,10yrs,1719352,87,4.2,3.3,5.2,1105407,73,4.7,3.7,5.9,444980,,,,,114582,,,,,Kent,County
10003,Both,Esoph,10yrs,5505433,303,4.7,4.2,5.3,3302030,261,5.7,5,6.4,1374156,32,2.5,1.7,3.6,522338,,,,,New,County
10005,Both,Esoph,10yrs,2139670,189,5.3,4.5,6.1,1630221,177,5.7,4.8,6.7,276807,,,,,193302,,,,,Sussex,County
10001,Female,Esoph,10yrs,890712,16,1.4,0.8,2.3,566925,,,,,236205,,,,,57393,,,,,Kent,County
10003,Female,Esoph,10yrs,2840972,65,1.9,1.4,2.4,1701775,53,2.2,1.6,2.9,727791,,,,,256310,,,,,New,County
10005,Female,Esoph,10yrs,1101437,36,1.7,1.2,2.5,846412,34,1.8,1.3,2.7,143012,,,,,91554,,,,,Sussex,County
10001,Male,Esoph,10yrs,828640,71,7.4,5.8,9.4,538482,61,8.4,6.4,10.8,208775,,,,,57189,,,,,Kent,County
10003,Male,Esoph,10yrs,2664461,238,8.3,7.3,9.5,1600255,208,9.9,8.6,11.4,646365,22,4.2,2.5,6.5,266028,,,,,New,County
10005,Male,Esoph,10yrs,1038233,153,9.3,7.8,11,783809,143,10.1,8.3,12.2,133795,,,,,101748,,,,,Sussex,County
10001,Female,Cervix,10yrs,890712,90,9.8,7.8,12.1,566925,70,11.3,8.7,14.5,236205,,,,,57393,,,,,Kent,County
10003,Female,Cervix,10yrs,2840972,231,7.7,6.7,8.8,1701775,148,8,6.7,9.5,727791,61,8.5,6.5,11,256310,17,8.2,4.7,13.6,New,County
10005,Female,Cervix,10yrs,1101437,93,7.6,6,9.5,846412,71,7.5,5.6,9.8,143012,16,10.2,5.7,17,91554,,,,,Sussex,County
10001,Both,Larynx,10yrs,1719352,76,3.6,2.8,4.5,1105407,59,3.9,2.9,5.1,444980,,,,,114582,,,,,Kent,County
10003,Both,Larynx,10yrs,5505433,215,3.3,2.9,3.8,3302030,162,3.5,3,4.1,1374156,40,3.2,2.2,4.4,522338,,,,,New,County
10005,Both,Larynx,10yrs,2139670,143,3.9,3.2,4.7,1630221,130,4.1,3.4,5,276807,,,,,193302,,,,,Sussex,County
10001,Female,Larynx,10yrs,890712,17,1.4,0.8,2.4,566925,,,,,236205,,,,,57393,,,,,Kent,County
10003,Female,Larynx,10yrs,2840972,57,1.5,1.1,2,1701775,44,1.7,1.2,2.3,727791,,,,,256310,,,,,New,County
10005,Female,Larynx,10yrs,1101437,38,1.9,1.3,2.8,846412,33,1.9,1.2,2.9,143012,,,,,91554,,,,,Sussex,County
10001,Male,Larynx,10yrs,828640,59,6.2,4.7,8,538482,47,6.7,4.9,9,208775,,,,,57189,,,,,Kent,County
10003,Male,Larynx,10yrs,2664461,158,5.5,4.6,6.4,1600255,118,5.7,4.7,6.9,646365,31,6.1,4,8.8,266028,,,,,New,County
10005,Male,Larynx,10yrs,1038233,105,6.1,4.9,7.5,783809,97,6.6,5.3,8.3,133795,,,,,101748,,,,,Sussex,County
10001,Both,HL,10yrs,1719352,55,3.5,2.6,4.6,1105407,38,3.7,2.6,5.1,444980,,,,,114582,,,,,Kent,County
10003,Both,HL,10yrs,5505433,175,3.1,2.7,3.6,3302030,105,3.1,2.5,3.8,1374156,49,3.6,2.7,4.8,522338,,,,,New,County
10005,Both,HL,10yrs,2139670,52,2.2,1.6,2.9,1630221,46,2.5,1.7,3.5,276807,,,,,193302,,,,,Sussex,County
10001,Female,HL,10yrs,890712,24,3,1.9,4.5,566925,,,,,236205,,,,,57393,,,,,Kent,County
10003,Female,HL,10yrs,2840972,74,2.6,2,3.3,1701775,50,3,2.2,4,727791,18,2.5,1.5,4,256310,,,,,New,County
10005,Female,HL,10yrs,1101437,20,1.9,1.1,3,846412,17,2.2,1.2,3.7,143012,,,,,91554,,,,,Sussex,County
10001,Male,HL,10yrs,828640,31,4,2.7,5.7,538482,23,4.7,2.9,7.1,208775,,,,,57189,,,,,Kent,County
10003,Male,HL,10yrs,2664461,101,3.7,3,4.5,1600255,55,3.3,2.5,4.4,646365,31,5,3.4,7.3,266028,,,,,New,County
10005,Male,HL,10yrs,1038233,32,2.5,1.6,3.7,783809,29,2.9,1.8,4.5,133795,,,,,101748,,,,,Sussex,County
10001,Male,Testis,10yrs,828640,42,5.2,3.7,7.1,538482,40,7.7,5.5,10.6,208775,,,,,57189,,,,,Kent,County
10003,Male,Testis,10yrs,2664461,139,5.3,4.4,6.2,1600255,112,7.3,6,8.9,646365,,,,,266028,,,,,New,County
10005,Male,Testis,10yrs,1038233,49,5.5,4,7.3,783809,41,6.4,4.5,8.8,133795,,,,,101748,,,,,Sussex,County
